"ZCH1_SOLL";"ZCH2_SOLL";"ZCH3_SOLL";"GESAMT_SOLL";"ZCH1_IST";"ZCH2_IST";"ZCH3_IST";"GESAMT_IST";"ZFW";"ZFW_NEW";"MIN_REL";"SD_RELgrMIN";"ZFW_V3";"ZFW_V4";"ZFW_V5"
9;5;1;15;2;5;1;8;3,14335146558796;3,49284310790413;0,222;0;349,284310790413;6,98568621580826;349,284310790413
8;6;1;15;2;5;1;8;2,84238267542279;3,52730672209413;0,25;0,118;352,612672209413;6,63839125098115;352,589072209413
8;5;2;15;2;5;1;8;3,17571600875612;3,45008212698444;0,25;0,354;344,654212698444;5,67883518101639;344,583412698444
7;7;1;15;2;5;1;8;2,76710054625452;3,56295593121007;0,286;0,202;356,093593121007;6,40619476431571;356,053193121007
7;6;2;15;2;5;1;8;2,86233864149261;3,48030056091132;0,286;0,236;347,794056091132;6,13925018944756;347,746856091132
7;5;3;15;2;5;1;8;3,52900530815928;3,40307596580164;0,286;0,471;339,836596580164;5,2033031517107;339,742396580164
6;6;3;15;2;5;1;8;3,20384827799006;3,42925699593427;0,333;0;342,925699593427;6,85851399186854;342,925699593427
6;5;4;15;2;5;1;8;3,95384827799006;3,35203240082459;0,25;0,471;334,732240082459;5,1252575408608;334,638040082459
5;5;5;15;2;5;1;8;4,40373254895756;3,29806096965363;0,2;0,424;329,382096965363;5,19774408817412;329,297296965363
8;5;1;14;2;5;1;8;2,67571600875612;3,45008212698444;0,25;0;345,008212698444;6,90016425396889;345,008212698444
7;6;1;14;2;5;1;8;2,36233864149261;3,48030056091132;0,286;0,118;347,912056091132;6,5499256556351;347,888456091132
7;5;2;14;2;5;1;8;2,69567197482594;3,40307596580164;0,286;0,354;339,953596580164;5,60146303970949;339,882796580164
6;6;2;14;2;5;1;8;2,37051494465673;3,42925699593427;0,333;0,236;342,689699593427;6,04920934082805;342,642499593427
6;5;3;14;2;5;1;8;3,03718161132339;3,35203240082459;0,333;0;335,203240082459;6,70406480164918;335,203240082459
5;5;4;14;2;5;1;8;3,45373254895756;3,29806096965363;0,25;0,424;329,382096965363;5,19774408817412;329,297296965363
7;5;1;13;2;5;1;8;2,19567197482594;3,40307596580164;0,286;0;340,307596580164;6,80615193160327;340,307596580164
6;6;1;13;2;5;1;8;1,87051494465673;3,42925699593427;0,333;0,118;342,807699593427;6,4538616663483;342,784099593427
6;5;2;13;2;5;1;8;2,20384827799006;3,35203240082459;0,333;0,354;334,849240082459;5,51744533175727;334,778440082459
5;5;3;13;2;5;1;8;2,53706588229089;3,29806096965363;0,333;0,424;329,382096965363;5,19774408817412;329,297296965363
6;5;1;12;2;5;1;8;1,70384827799006;3,35203240082459;0,333;0;335,203240082459;6,70406480164918;335,203240082459
5;5;2;12;2;5;1;8;1,70373254895756;3,29806096965363;0,4;0,354;329,452096965363;5,42860835604987;329,381296965363
5;5;1;11;2;5;1;8;1,20373254895756;3,29806096965363;0,4;0;329,806096965363;6,59612193930726;329,806096965363
8;6;1;15;2;6;0;8;3,67571600875612;2,52756752328817;0;0,53;252,226752328817;3,71552425923361;252,120752328817
7;7;1;15;2;6;0;8;3,33852911768309;2,56380367643139;0;0,404;255,976367643139;4,0918306675845;255,895567643139
7;6;2;15;2;6;0;8;4,19567197482594;2,48056136210536;0;0,505;247,551136210536;3,70843923634752;247,450136210536
6;6;3;15;2;6;0;8;4,70384827799006;2,42951779712832;0;0,471;242,480779712832;3,7147327118092;242,386579712832
7;6;1;14;2;6;0;8;3,19567197482594;2,48056136210536;0;0,505;247,551136210536;3,70843923634752;247,450136210536
6;6;2;14;2;6;0;8;3,70384827799006;2,42951779712832;0;0,471;242,480779712832;3,7147327118092;242,386579712832
6;6;1;13;2;6;0;8;2,70384827799006;2,42951779712832;0;0,471;242,480779712832;3,7147327118092;242,386579712832
5;5;5;15;3;0;5;8;5,53499224398114;2,31710805800057;0;0,283;231,427805800057;3,97847453558699;231,371205800057
7;4;4;15;3;1;4;8;3,6552300638886;3,39387786180395;0,25;0,404;338,983786180395;5,4166290674391;338,902986180395
6;5;4;15;3;1;4;8;4,15841465636941;3,32062989658565;0,2;0,354;331,708989658565;5,46575680977999;331,638189658565
5;5;5;15;3;1;4;8;3,93499224398114;3,31674526642608;0,2;0,141;331,533526642608;6,16582945028608;331,505326642608
6;4;4;14;3;1;4;8;3,20841465636941;3,32062989658565;0,25;0,354;331,708989658565;5,46575680977999;331,638189658565
5;5;4;14;3;1;4;8;3,73499224398114;3,2488482272336;0,2;0,283;324,60182272336;5,57827240616009;324,54522272336
5;4;4;13;3;1;4;8;2,78499224398114;3,2488482272336;0,25;0,283;324,60182272336;5,57827240616009;324,54522272336
4;4;4;12;3;1;4;8;2,42677669529664;3,18298467784401;0,25;0,177;318,121467784401;5,80258106770963;318,086067784401
9;3;3;15;3;2;3;8;2,64273441009184;3,51861784183632;0,333;0,236;351,625784183632;6,20684187299928;351,578584183632
8;4;3;15;3;2;3;8;2,85813611719175;3,49648565966592;0,375;0,354;349,294565966592;5,75521539581011;349,223765966592
7;5;3;15;3;2;3;8;3,2052300638886;3,47831489038258;0,4;0,404;347,427489038258;5,55139056505061;347,346689038258
7;4;4;15;3;2;3;8;2,6552300638886;3,47740140233263;0,429;0,177;347,563140233263;6,33930275645238;347,527740233263
6;6;3;15;3;2;3;8;3,62508132303608;3,45903835633525;0,333;0,354;345,549835633525;5,69357713452783;345,479035633525
6;5;4;15;3;2;3;8;3,00841465636941;3,45804586428404;0,4;0,177;345,627586428404;6,3040176105898;345,592186428404
5;5;5;15;3;2;3;8;3,13499224398114;3,45212774432157;0,4;0;345,212774432157;6,90425548864314;345,212774432157
8;3;3;14;3;2;3;8;2,19146945052508;3,44922422415444;0,375;0,236;344,686422415444;6,08443153140844;344,639222415444
7;4;3;14;3;2;3;8;2,4052300638886;3,42442246321288;0,429;0,354;342,088246321288;5,6365993744484;342,017446321288
6;5;3;14;3;2;3;8;2,75841465636941;3,40506692516429;0,4;0,354;340,152692516429;5,60474015882043;340,081892516429
6;4;4;14;3;2;3;8;2,20841465636941;3,40415343711434;0,5;0;340,415343711434;6,80830687422867;340,415343711434
5;5;4;14;3;2;3;8;2,58499224398114;3,38626419493198;0,4;0,106;338,520419493198;6,41358438520117;338,499219493198
7;3;3;13;3;2;3;8;1,73856339722194;3,3771610277014;0,429;0,236;337,48010277014;5,95731205286527;337,43290277014
6;4;3;13;3;2;3;8;1,95841465636941;3,35117449799459;0,5;0;335,117449799459;6,70234899598918;335,117449799459
5;5;3;13;3;2;3;8;2,33499224398114;3,33328525581224;0,4;0,283;333,045525581224;5,72325078422961;332,988925581223
5;4;4;13;3;2;3;8;1,78499224398114;3,33237176776228;0,5;0,106;333,131176776228;6,31151212814175;333,109976776228
6;3;3;12;3;2;3;8;1,29174798970274;3,30391306248311;0,5;0,236;330,155306248311;5,8281026422202;330,108106248311
5;4;3;12;3;2;3;8;1,53499224398114;3,27939282864253;0,5;0,283;327,656282864253;5,63071748677923;327,599682864253
4;4;4;12;3;2;3;8;1,42677669529664;3,26650821837269;0,5;0;326,650821837269;6,53301643674538;326,650821837269
5;3;3;11;3;2;3;8;0,868325577314471;3,23213139313105;0,6;0,236;322,977139313105;5,70147977748317;322,929939313105
4;4;3;11;3;2;3;8;1,17677669529664;3,21352927925294;0,5;0,177;321,175927925294;5,85826387607812;321,140527925294
4;3;3;10;3;2;3;8;0,51011002862997;3,16626784374146;0,667;0,177;316,449784374146;5,77210627914069;316,414384374146
3;3;3;9;3;2;3;8;0,333333333333333;3,11328890462172;0,667;0;311,328890462172;6,22657780924343;311,328890462172
10;3;2;15;3;3;2;8;2,75547249343271;3,55480151666736;0,3;0;355,480151666736;7,10960303333473;355,480151666736
9;4;2;15;3;3;2;8;2,5594010767585;3,54181542055509;0,333;0,177;354,004542055509;6,45672951167193;353,969142055509
9;3;3;15;3;3;2;8;2,64273441009184;3,51861784183632;0,333;0,236;351,625784183632;6,20684187299928;351,578584183632
8;5;2;15;3;3;2;8;2,65813611719175;3,5382853522628;0,375;0,283;353,54553522628;6,07523594983522;353,48893522628
8;4;3;15;3;3;2;8;2,44146945052508;3,50220316327419;0,375;0,059;350,161316327419;6,7977763399152;350,149516327419
7;6;2;15;3;3;2;8;2,9052300638886;3,53800382516181;0,429;0,354;353,446382516181;5,82355429621634;353,375582516181
7;5;3;15;3;3;2;8;2,53856339722194;3,49600351621073;0,429;0,047;349,553351621073;6,82769486715956;349,543951621073
7;4;4;15;3;3;2;8;2,6552300638886;3,47740140233263;0,429;0,177;347,563140233263;6,33930275645238;347,527740233263
6;6;3;15;3;3;2;8;2,79174798970274;3,4945372203445;0,5;0;349,45372203445;6,989074440689;349,45372203445
6;5;4;15;3;3;2;8;2,75841465636941;3,47001698650392;0,5;0;347,001698650392;6,94003397300785;347,001698650392
5;5;5;15;3;3;2;8;3,13499224398114;3,45212774432157;0,4;0;345,212774432157;6,90425548864314;345,212774432157
9;3;2;14;3;3;2;8;2,3094010767585;3,48883648143534;0,333;0;348,883648143534;6,97767296287069;348,883648143534
8;4;2;14;3;3;2;8;2,10813611719175;3,47242180287321;0,375;0,177;347,065180287321;6,33022494663786;347,029780287321
8;3;3;14;3;3;2;8;2,19146945052508;3,44922422415444;0,375;0,236;344,686422415444;6,08443153140844;344,639222415444
7;5;2;14;3;3;2;8;2,2052300638886;3,46622215580975;0,429;0,283;346,339215580975;5,95150344152535;346,282615580975
7;4;3;14;3;3;2;8;1,98856339722194;3,43013996682115;0,429;0,059;342,954996682115;6,65790167559985;342,943196682115
6;6;2;14;3;3;2;8;2,45841465636941;3,46475585994352;0,5;0;346,475585994352;6,92951171988704;346,475585994352
6;5;3;14;3;3;2;8;2,09174798970274;3,42275555099244;0,5;0,047;342,228555099244;6,68464159108824;342,219155099244
6;4;4;14;3;3;2;8;2,20841465636941;3,40415343711434;0,5;0;340,415343711434;6,80830687422867;340,415343711434
5;5;4;14;3;3;2;8;2,33499224398114;3,39823531715187;0,5;0;339,823531715187;6,79647063430373;339,823531715187
8;3;2;13;3;3;2;8;1,85813611719175;3,41944286375346;0,375;0;341,944286375346;6,83888572750692;341,944286375346
7;4;2;13;3;3;2;8;1,6552300638886;3,40035860642017;0,429;0,177;339,858860642017;6,19885373950396;339,823460642017
7;3;3;13;3;3;2;8;1,73856339722194;3,3771610277014;0,429;0,236;337,48010277014;5,95731205286527;337,43290277014
6;5;2;13;3;3;2;8;1,75841465636941;3,39297419059146;0,5;0,283;339,014419059146;5,82573668524554;338,957819059146
6;4;3;13;3;3;2;8;1,54174798970274;3,35689200160286;0,5;0,059;335,630200160286;6,51572737511114;335,618400160286
5;5;3;13;3;3;2;8;1,66832557731447;3,35097388164039;0,6;0;335,097388164039;6,70194776328077;335,097388164039
5;4;4;13;3;3;2;8;1,78499224398114;3,33237176776228;0,5;0,106;333,131176776228;6,31151212814175;333,109976776228
7;3;2;12;3;3;2;8;1,4052300638886;3,34737966730042;0,429;0;334,737966730042;6,69475933460084;334,737966730042
6;4;2;12;3;3;2;8;1,20841465636941;3,32711064120187;0,5;0,177;332,534064120187;6,06532269891102;332,498664120187
6;3;3;12;3;3;2;8;1,29174798970274;3,30391306248311;0,5;0,236;330,155306248311;5,8281026422202;330,108106248311
5;5;2;12;3;3;2;8;1,33499224398114;3,3211925212394;0,6;0;332,11925212394;6,64238504247881;332,11925212394
5;4;3;12;3;3;2;8;1,11832557731447;3,2851103322508;0,6;0,059;328,45203322508;6,3763991548988;328,44023322508
4;4;4;12;3;3;2;8;1,42677669529664;3,26650821837269;0,5;0;326,650821837269;6,53301643674538;326,650821837269
6;3;2;11;3;3;2;8;0,958414656369409;3,27413170208213;0,5;0;327,413170208213;6,54826340416426;327,413170208213
5;4;2;11;3;3;2;8;0,784992243981138;3,25532897184982;0,6;0,177;325,355897184982;5,93446471568222;325,320497184982
5;3;3;11;3;3;2;8;0,868325577314471;3,23213139313105;0,6;0,236;322,977139313105;5,70147977748317;322,929939313105
4;4;3;11;3;3;2;8;0,76011002862997;3,21924678286121;0,667;0;321,924678286121;6,43849356572242;321,924678286121
5;3;2;10;3;3;2;8;0,534992243981138;3,20235003273007;0,6;0;320,235003273007;6,40470006546014;320,235003273007
4;4;2;10;3;3;2;8;0,426776695296637;3,18946542246023;0,75;0;318,946542246023;6,37893084492046;318,946542246023
4;3;3;10;3;3;2;8;0,51011002862997;3,16626784374146;0,667;0,177;316,449784374146;5,77210627914069;316,414384374146
4;3;2;9;3;3;2;8;0,176776695296637;3,13648648334048;0,75;0;313,648648334048;6,27297296668097;313,648648334048
3;3;3;9;3;3;2;8;0,333333333333333;3,11328890462172;0,667;0;311,328890462172;6,22657780924343;311,328890462172
10;4;1;15;3;4;1;8;2,75547249343271;3,60129971117089;0,3;0;360,129971117089;7,20259942234178;360,129971117089
9;5;1;15;3;4;1;8;2,5094010767585;3,60323171513135;0,333;0,141;360,182171513135;6,69840775842918;360,153971513135
9;4;2;15;3;4;1;8;2,8094010767585;3,53533467593887;0,333;0,354;353,179467593887;5,81916087659538;353,108667593887
8;6;1;15;3;4;1;8;2,52480278385842;3,61006702161485;0,375;0,236;360,770702161485;6,3681582261286;360,723502161485
8;5;2;15;3;4;1;8;2,55813611719175;3,53383809744947;0,375;0,212;353,171809744947;6,31850251823965;353,129409744947
8;4;3;15;3;4;1;8;3,19146945052509;3,46594105825699;0,333;0,442;346,152105825699;5,39993616876439;346,063705825699
7;7;1;15;3;4;1;8;2,69094434960289;3,61852937041039;0,429;0,303;361,549937041039;6,14064434158643;361,489337041039
7;6;2;15;3;4;1;8;2,57189673055527;3,53800382516181;0,429;0,118;353,682382516181;6,65852319895453;353,658782516181
7;5;3;15;3;4;1;8;2,93856339722194;3,46177490099643;0,333;0,263;345,914490099643;6,01310300303079;345,861890099643
7;4;4;15;3;4;1;8;3,6552300638886;3,39387786180395;0,25;0,404;338,983786180395;5,4166290674391;338,902986180395
6;6;3;15;3;4;1;8;2,95841465636941;3,46475585994352;0,333;0,118;346,357585994352;6,5206705284137;346,333985994352
6;5;4;15;3;4;1;8;3,40841465636941;3,38852693577814;0,25;0,212;338,640693577814;6,05868616117131;338,598293577814
5;5;5;15;3;4;1;8;3,93499224398114;3,31674526642608;0,2;0,141;331,533526642608;6,16582945028608;331,505326642608
9;4;1;14;3;4;1;8;2,3094010767585;3,53533467593887;0,333;0;353,533467593887;7,07066935187774;353,533467593887
8;5;1;14;3;4;1;8;2,05813611719175;3,53383809744947;0,375;0,141;353,242809744947;6,56940502315856;353,214609744947
8;4;2;14;3;4;1;8;2,35813611719175;3,46594105825699;0,375;0,354;346,240105825699;5,704938981891;346,169305825699
7;6;1;14;3;4;1;8;2,07189673055527;3,53800382516181;0,429;0,236;353,564382516181;6,24103874758543;353,517182516181
7;5;2;14;3;4;1;8;2,1052300638886;3,46177490099643;0,429;0,212;345,965490099643;6,18965352298161;345,923090099643
7;4;3;14;3;4;1;8;2,73856339722194;3,39387786180395;0,333;0,404;338,983786180395;5,4166290674391;338,902986180395
6;6;2;14;3;4;1;8;2,12508132303608;3,46475585994352;0,5;0;346,475585994352;6,92951171988704;346,475585994352
6;5;3;14;3;4;1;8;2,49174798970274;3,38852693577814;0,333;0,212;338,640693577814;6,05868616117131;338,598293577814
6;4;4;14;3;4;1;8;3,20841465636941;3,32062989658565;0,25;0,354;331,708989658565;5,46575680977999;331,638189658565
5;5;4;14;3;4;1;8;2,98499224398114;3,31674526642608;0,25;0,141;331,533526642608;6,16582945028608;331,505326642608
8;4;1;13;3;4;1;8;1,85813611719175;3,46594105825699;0,375;0;346,594105825699;6,93188211651398;346,594105825699
7;5;1;13;3;4;1;8;1,6052300638886;3,46177490099643;0,429;0,141;346,036490099643;6,43543954095236;346,008290099643
7;4;2;13;3;4;1;8;1,9052300638886;3,39387786180395;0,429;0,354;339,033786180395;5,5863229605293;338,962986180395
6;6;1;13;3;4;1;8;1,62508132303608;3,46475585994352;0,5;0,236;346,239585994352;6,11182933694037;346,192385994352
6;5;2;13;3;4;1;8;1,65841465636941;3,38852693577814;0,5;0;338,852693577814;6,77705387155627;338,852693577814
6;4;3;13;3;4;1;8;2,29174798970274;3,32062989658565;0,333;0,354;331,708989658565;5,46575680977999;331,638189658565
5;5;3;13;3;4;1;8;2,06832557731447;3,31674526642608;0,333;0,141;331,533526642608;6,16582945028608;331,505326642608
5;4;4;13;3;4;1;8;2,78499224398114;3,2488482272336;0,25;0,283;324,60182272336;5,57827240616009;324,54522272336
7;4;1;12;3;4;1;8;1,4052300638886;3,39387786180395;0,429;0;339,387786180395;6,78775572360789;339,387786180395
6;5;1;12;3;4;1;8;1,15841465636941;3,38852693577814;0,5;0,141;338,711693577814;6,29927157361155;338,683493577814
6;4;2;12;3;4;1;8;1,45841465636941;3,32062989658565;0,5;0;332,062989658565;6,64125979317131;332,062989658565
5;5;2;12;3;4;1;8;1,23499224398114;3,31674526642608;0,5;0,141;331,533526642608;6,16582945028608;331,505326642608
5;4;3;12;3;4;1;8;1,86832557731447;3,2488482272336;0,333;0,283;324,60182272336;5,57827240616009;324,54522272336
4;4;4;12;3;4;1;8;2,42677669529664;3,18298467784401;0,25;0,177;318,121467784401;5,80258106770963;318,086067784401
6;4;1;11;3;4;1;8;0,958414656369409;3,32062989658565;0,5;0;332,062989658565;6,64125979317131;332,062989658565
5;5;1;11;3;4;1;8;0,734992243981138;3,31674526642608;0,6;0,141;331,533526642608;6,16582945028608;331,505326642608
5;4;2;11;3;4;1;8;1,03499224398114;3,2488482272336;0,5;0,283;324,60182272336;5,57827240616009;324,54522272336
4;4;3;11;3;4;1;8;1,51011002862997;3,18298467784401;0,333;0,177;318,121467784401;5,80258106770963;318,086067784401
5;4;1;10;3;4;1;8;0,534992243981138;3,2488482272336;0,6;0;324,88482272336;6,4976964544672;324,88482272336
4;4;2;10;3;4;1;8;0,676776695296637;3,18298467784401;0,5;0,177;318,121467784401;5,80258106770963;318,086067784401
4;4;1;9;3;4;1;8;0,176776695296637;3,18298467784401;0,75;0;318,298467784401;6,36596935568802;318,298467784401
9;5;1;15;3;5;0;8;3,3094010767585;2,60359450670585;0;0,471;259,888450670585;3,98089600075324;259,794250670585
8;6;1;15;3;5;0;8;3,02480278385842;2,61142548413365;0;0,324;260,818548413365;4,37674911140799;260,753748413365
8;5;2;15;3;5;0;8;3,85813611719175;2,53420088902397;0;0,442;252,978088902397;3,94828498509934;252,889688902397
7;7;1;15;3;5;0;8;2,97665863531718;2,62201765797936;0;0,202;261,999765797936;4,71438774904689;261,959365797936
7;6;2;15;3;5;0;8;3,57189673055527;2,53936228768061;0;0,286;253,650228768061;4,35246696108456;253,593028768061
7;5;3;15;3;5;0;8;4,4052300638886;2,46213769257092;0;0,404;245,809769257092;3,92957175734319;245,728969257092
6;6;3;15;3;5;0;8;4,12508132303607;2,46611432246231;0;0,236;246,375432246231;4,35022566482352;246,328232246231
6;5;4;15;3;5;0;8;4,95841465636941;2,38888972735263;0;0,354;238,534972735263;3,93211249122243;238,464172735263
5;5;5;15;3;5;0;8;5,53499224398114;2,31710805800057;0;0,283;231,427805800057;3,97847453558699;231,371205800057
8;5;1;14;3;5;0;8;2,85813611719175;2,53420088902397;0;0,442;252,978088902397;3,94828498509934;252,889688902397
7;6;1;14;3;5;0;8;2,57189673055527;2,53936228768061;0;0,286;253,650228768061;4,35246696108456;253,593028768061
7;5;2;14;3;5;0;8;3,4052300638886;2,46213769257092;0;0,404;245,809769257092;3,92957175734319;245,728969257092
6;6;2;14;3;5;0;8;3,12508132303607;2,46611432246231;0;0,236;246,375432246231;4,35022566482352;246,328232246231
6;5;3;14;3;5;0;8;3,95841465636941;2,38888972735263;0;0,354;238,534972735263;3,93211249122243;238,464172735263
5;5;4;14;3;5;0;8;4,53499224398114;2,31710805800057;0;0,283;231,427805800057;3,97847453558699;231,371205800057
7;5;1;13;3;5;0;8;2,4052300638886;2,46213769257092;0;0,404;245,809769257092;3,92957175734319;245,728969257092
6;6;1;13;3;5;0;8;2,12508132303607;2,46611432246231;0;0,236;246,375432246231;4,35022566482352;246,328232246231
6;5;2;13;3;5;0;8;2,95841465636941;2,38888972735263;0;0,354;238,534972735263;3,93211249122243;238,464172735263
5;5;3;13;3;5;0;8;3,53499224398114;2,31710805800057;0;0,283;231,427805800057;3,97847453558699;231,371205800057
6;5;1;12;3;5;0;8;1,95841465636941;2,38888972735263;0;0,354;238,534972735263;3,93211249122243;238,464172735263
5;5;2;12;3;5;0;8;2,53499224398114;2,31710805800057;0;0,283;231,427805800057;3,97847453558699;231,371205800057
5;5;1;11;3;5;0;8;1,53499224398114;2,31710805800057;0;0,283;231,427805800057;3,97847453558699;231,371205800057
7;4;4;15;4;0;4;8;4,79044191093734;2,4082314079613;0;0,303;240,52014079613;4,08676869931032;240,45954079613
6;5;4;15;4;0;4;8;5,42596206949752;2,32770586271272;0;0,236;232,534586271272;4,10607314182523;232,487386271272
5;5;5;15;4;0;4;8;5,33374806099528;2,31937397773981;0;0;231,937397773981;4,63874795547963;231,937397773981
6;4;4;14;4;0;4;8;4,42596206949752;2,32770586271272;0;0,236;232,534586271272;4,10607314182523;232,487386271272
5;5;4;14;4;0;4;8;5,13374806099528;2,25147693854733;0;0,141;225,006693854733;4,18549562875949;224,978493854733
5;4;4;13;4;0;4;8;4,13374806099528;2,25147693854733;0;0,141;225,006693854733;4,18549562875949;224,978493854733
4;4;4;12;4;0;4;8;4;2,18357989935485;0;0;218,357989935485;4,3671597987097;218,357989935485
9;3;3;15;4;1;3;8;2,93708408108229;3,51861784183632;0,333;0,393;351,468784183632;5,65441887183097;351,390184183632
8;4;3;15;4;1;3;8;3,43920711500272;3,43676405956877;0,25;0,354;343,322405956877;5,65691364205019;343,251605956877
7;5;3;15;4;1;3;8;3,99044191093734;3,35465724733071;0,2;0,303;335,162724733071;5,69285334872021;335,102124733071
7;4;4;15;4;1;3;8;3,29044191093734;3,40763618645046;0,25;0,126;340,637618645046;6,38591021340815;340,612418645046
6;6;3;15;4;1;3;8;4,59262873616418;3,27413170208213;0,167;0,236;327,177170208213;5,77556832247287;327,129970208213
6;5;4;15;4;1;3;8;3,87596206949752;3,32711064120187;0,2;0,059;332,652064120187;6,45792175457284;332,640264120187
5;5;5;15;4;1;3;8;4,13374806099529;3,31674526642608;0,2;0,141;331,533526642608;6,16582945028608;331,505326642608
8;3;3;14;4;1;3;8;2,52254044833605;3,43676405956877;0,333;0,354;343,322405956877;5,65691364205019;343,251605956877
7;4;3;14;4;1;3;8;3,04044191093734;3,35465724733071;0,25;0,303;335,162724733071;5,69285334872021;335,102124733071
6;5;3;14;4;1;3;8;3,62596206949752;3,27413170208213;0,2;0,236;327,177170208213;5,77556832247287;327,129970208213
6;4;4;14;4;1;3;8;2,92596206949752;3,32711064120187;0,25;0,059;332,652064120187;6,45792175457284;332,640264120187
5;5;4;14;4;1;3;8;3,58374806099528;3,25088171703649;0,2;0,035;325,053171703649;6,3879825739767;325,046171703649
7;3;3;13;4;1;3;8;2,12377524427067;3,35465724733071;0,333;0,303;335,162724733071;5,69285334872021;335,102124733071
6;4;3;13;4;1;3;8;2,67596206949752;3,27413170208213;0,25;0,236;327,177170208213;5,77556832247287;327,129970208213
5;5;3;13;4;1;3;8;3,33374806099528;3,19790277791674;0,2;0,141;319,649277791674;5,94490126414723;319,621077791674
5;4;4;13;4;1;3;8;2,63374806099528;3,25088171703649;0,25;0,035;325,053171703649;6,3879825739767;325,046171703649
6;3;3;12;4;1;3;8;1,75929540283085;3,27413170208213;0,333;0,236;327,177170208213;5,77556832247287;327,129970208213
5;4;3;12;4;1;3;8;2,38374806099528;3,19790277791674;0,25;0,141;319,649277791674;5,94490126414723;319,621077791674
4;4;4;12;4;1;3;8;2,5;3,18298467784401;0,25;0,177;318,121467784401;5,80258106770963;318,086067784401
5;3;3;11;4;1;3;8;1,46708139432862;3,19790277791674;0,333;0,141;319,649277791674;5,94490126414723;319,621077791674
4;4;3;11;4;1;3;8;2,25;3,13000573872426;0,25;0;313,000573872426;6,26001147744853;313,000573872426
4;3;3;10;4;1;3;8;1,33333333333333;3,13000573872426;0,333;0;313,000573872426;6,26001147744853;313,000573872426
11;2;2;15;4;2;2;8;2,44599307745723;3,65304658097336;0,364;0;365,304658097336;7,30609316194672;365,304658097336
10;3;2;15;4;2;2;8;2,35776210401859;3,60471401389905;0,4;0,236;360,235401389905;6,35871552051792;360,188201389905
9;4;2;15;4;2;2;8;2,60375074774896;3,57159678095607;0,444;0,354;356,805678095607;5,87884830145369;356,734878095607
9;3;3;15;4;2;2;8;2,27041741441563;3,55411670584557;0,444;0;355,411670584557;7,10823341169114;355,411670584557
8;5;2;15;4;2;2;8;2,98920711500272;3,54363542585822;0,4;0,354;354,009542585822;5,83282391096263;353,938742585822
8;4;3;15;4;2;2;8;2,52254044833605;3,51952435908949;0,5;0;351,952435908949;7,03904871817899;351,952435908949
7;6;2;15;4;2;2;8;3,45710857760401;3,51550004479112;0,333;0,303;351,247004479112;5,96580357601053;351,186404479112
7;5;3;15;4;2;2;8;2,92377524427067;3,49130997402114;0,4;0,067;349,063997402114;6,74870217978286;349,050597402114
7;4;4;15;4;2;2;8;2,79044191093734;3,48467898236292;0,5;0;348,467898236292;6,96935796472583;348,467898236292
6;6;3;15;4;2;2;8;3,42596206949752;3,46475585994352;0,333;0;346,475585994352;6,92951171988704;346,475585994352
6;5;4;15;4;2;2;8;3,22596206949751;3,45804586428404;0,4;0,118;345,686586428404;6,50804231658256;345,662986428404
5;5;5;15;4;2;2;8;3,73374806099528;3,43570936728836;0,4;0;343,570936728836;6,87141873457672;343,570936728836
10;2;2;14;4;2;2;8;2,02442877068526;3,57493265349806;0,4;0;357,493265349806;7,14986530699613;357,493265349806
9;3;2;14;4;2;2;8;1,93708408108229;3,52433534544459;0,444;0,236;352,197534544459;6,21692754936426;352,150334544459
8;4;2;14;4;2;2;8;2,18920711500272;3,48974299868851;0,5;0;348,974299868851;6,97948599737703;348,974299868851
8;3;3;14;4;2;2;8;1,85587378166939;3,47226292357801;0,5;0;347,226292357801;6,94452584715603;347,226292357801
7;5;2;14;4;2;2;8;2,59044191093734;3,46152861362016;0,4;0,303;345,849861362016;5,87421405731341;345,789261362016
7;4;3;14;4;2;2;8;2,12377524427067;3,43741754685144;0,5;0,067;343,674754685144;6,64452811806383;343,661354685144
6;6;2;14;4;2;2;8;3,09262873616418;3,43497449954254;0,333;0,236;343,261449954254;6,05929501719304;343,214249954254
6;5;3;14;4;2;2;8;2,55929540283085;3,41078442877256;0,4;0;341,078442877256;6,82156885754512;341,078442877256
6;4;4;14;4;2;2;8;2,42596206949752;3,40415343711433;0,5;0;340,415343711433;6,80830687422867;340,415343711433
5;5;4;14;4;2;2;8;2,93374806099528;3,38181694011866;0,4;0,212;337,969694011866;6,04668868893216;337,927294011866
9;2;2;13;4;2;2;8;1,60375074774896;3,49455398504361;0,444;0;349,455398504361;6,98910797008722;349,455398504361
8;3;2;13;4;2;2;8;1,52254044833605;3,44248156317703;0,5;0,236;344,012156317703;6,07253747744429;343,964956317703
7;4;2;13;4;2;2;8;1,79044191093734;3,40763618645046;0,5;0,303;340,460618645046;5,78275860840642;340,400018645046
7;3;3;13;4;2;2;8;1,45710857760401;3,39015611133996;0,571;0;339,015611133996;6,78031222267991;339,015611133996
6;5;2;13;4;2;2;8;2,22596206949751;3,38100306837158;0,4;0,236;337,864306837158;5,96408941260747;337,817106837158
6;4;3;13;4;2;2;8;1,75929540283085;3,35689200160285;0,5;0;335,689200160286;6,71378400320571;335,689200160286
5;5;3;13;4;2;2;8;2,26708139432862;3,33455550460718;0,4;0,094;333,361550460718;6,35566279178128;333,342750460718
